GEOID10,canrate,nitr_mean,nitr_min,nitr_max,nitr_std,nitr_count
55037190100,0.03,4.058597785299439,2.391684732472407,6.087838707604374,1.1138490462947201,549
55037190200,0.11,3.1680579389979813,1.5877316613635555,6.196079765510239,0.9989497533167445,734
55019950300,0.09,5.073084216115091,4.756523630425921,5.456983118446519,0.2168331169234132,289
55019950700,0.01,4.496320810503078,3.8736856024592674,4.886857992025552,0.2300610328150116,104
55019950600,0.13,3.87521659105365,1.648453968161188,5.475811859551969,0.6686404002651393,570
55019950800,0.28,4.952823043029902,3.7794667759877307,6.158977165255284,0.39661366928581837,804
55019950200,0.14,5.3540158383366805,4.191761498644858,6.754929268035763,0.42770850200820965,316
55019950500,0.1,5.501718298418624,3.9236327431084184,7.932590082772506,0.5594032585498454,417
55019950400,0.15,5.569049140409905,4.860137299648042,7.100119006008872,0.32344300723490066,574
55019950100,0.05,5.243081888742252,4.036709140563532,7.635753539451205,0.69809059464898,107
55031021100,0.01,-1.18432092322368,-1.2143127814596348,-1.130168972351932,0.028736007560674057,11
55031990000,0.07,0.6154587199405253,-0.3505391921883225,1.0872577951529845,0.28534919619324084,342
55031020900,0.01,-0.9255574059469824,-1.1247691999685765,-0.6807713561326346,0.16068390707760485,7
55031020600,0.01,-1.1833648859319092,-1.194508367038524,-1.1722214048252946,0.011143481106614672,2
55031020500,0.01,-1.2038039982714142,-1.2144564346769346,-1.1921555159994106,0.008819962124594653,4
55031020400,0.01,-1.188869142937159,-1.2119961671951647,-1.1577898316331372,0.019618963797209378,4
55049950600,0.15,6.80656398709477,4.194295528063921,8.957352998354775,1.1320621535432145,161
55049950400,0.13,9.19386574854018,7.402453237430839,9.868871455135402,0.6014608265624306,64
55049950300,0.52,5.183704120832498,3.261159502321398,7.439583974892655,1.227540100789313,394
55049950500,0.63,8.363947276610281,7.745570110780238,9.158851289460607,0.22697147660943215,460
55049950200,0.61,7.6965699088077875,5.186938454927611,10.014232333413224,0.9578850127770209,423
55049950100,0.58,8.618942343952737,6.01592492251852,10.324367934607162,0.638405696077956,490
55031020300,0.01,-1.2157643936177271,-1.216240463463728,-1.2152883237717262,0.00047606984600090385,2
55031020800,0.02,-0.6876639759618745,-1.1470690405882729,-0.08182838625434184,0.32906272482845245,24
55031020700,0.04,-0.8069472079099612,-1.1645445206667826,-0.3977064786812602,0.201453868611789,36
55031030200,0.11,-0.19421277568232778,-0.9775412511155936,1.2557966773725457,0.48600594803664976,534
55031030300,0.54,1.1187483598406673,-0.8932024649261979,1.8436660046096474,0.5189411289822533,2069
55031030100,0.16,0.5725544379470631,0.15512456056872473,0.898621253862543,0.19543585975243088,745
55031021000,0.01,0.17201950078937547,-0.5040412009482687,0.33593087275416583,0.21724386232624862,56
55059002300,0.01,5.085178942944603,4.697165001562462,5.499042888913886,0.2817383681739414,5
55059002200,0.01,4.894069438329284,4.831054915970178,4.95708396068839,0.0630145223591061,2
55059002100,0.01,5.1213373111213585,5.049775714189308,5.192898908053408,0.07156159693205,2
55059001800,0.01,4.9871867577602265,4.955464390272977,5.018909125247476,0.03172236748724977,2
55059001700,0.01,4.862769349057157,4.862769349057157,4.862769349057157,0.0,1
55059001300,0.01,5.783390050932179,5.576802031978789,5.893526465645471,0.14618658326658274,3
55059001200,0.01,5.194259539207806,5.069659492325916,5.318859586089696,0.12460004688188997,2
55059001100,0.01,5.025136602743415,5.025136602743415,5.025136602743415,0.0,1
55059000900,0.01,5.279252174160478,5.199914381613352,5.358589966707603,0.07933779254712547,2
55059000800,0.01,5.46082913920324,5.46082913920324,5.46082913920324,0.0,1
55047100600,0.44,3.8884862369994013,1.8182600310507044,7.867438170241243,1.3464630109793407,273
